,POSTAL,LATITUDE,LONGITUDE,chinese,malay,indian,hdb_town
403,410116,1.32278533070059,103.911863013412,1,0,0,BEDOK
404,310116,1.34047287241805,103.846142516335,1,0,0,TOA PAYOH
405,730116,1.43800951390035,103.780447195946,0,1,0,WOODLANDS
406,510116,1.36840453035745,103.954483834817,0,1,1,PASIR RIS
407,670116,1.37717208956785,103.768616764303,0,0,0,BUKIT PANJANG
408,350116,1.33682600128685,103.862613324599,0,0,0,TOA PAYOH
409,550116,1.3684875699447,103.871588685744,1,0,0,SERANGOON
410,520116,1.34358452919709,103.951127773868,0,0,0,TAMPINES
411,680116,1.37898192310747,103.751779491677,0,0,0,CHOA CHU KANG
412,760116,1.43502750249052,103.82813490143,0,0,0,YISHUN
413,321116,1.3270531250321,103.860558381575,1,0,0,KALLANG / WHAMPOA
414,541116,1.38246038039285,103.902238681998,0,0,0,SENGKANG
415,560117,1.3737170825368,103.835610469339,0,0,0,ANG MO KIO
416,460117,1.33065454769523,103.938496275607,0,0,0,BEDOK
417,470117,1.3314132488271,103.908688936549,0,0,0,BEDOK
418,570117,1.34701742106562,103.849986659939,1,0,0,BISHAN
419,150117,1.28365235024006,103.815411052175,1,0,0,BUKIT MERAH
420,650117,1.34996555858187,103.74714214948,0,0,0,BUKIT BATOK
421,120117,1.32446058239498,103.771184563895,0,0,0,CLEMENTI
422,820117,1.3957873517208,103.9066178087,0,0,0,PUNGGOL
423,530117,1.35361343990292,103.888145554328,0,0,0,HOUGANG
424,730117,1.43815470582721,103.780110890038,0,1,0,WOODLANDS
425,510117,1.36789487704032,103.954721651011,0,1,1,PASIR RIS
426,670117,1.37730128071547,103.767979335905,0,0,0,BUKIT PANJANG
427,350117,1.33600825252357,103.863020849819,0,0,0,TOA PAYOH
428,550117,1.3679757504585,103.870862723896,0,0,0,SERANGOON
429,520117,1.34458555119791,103.951315573207,0,1,0,TAMPINES
430,680117,1.3795891559942,103.751272002099,0,0,0,CHOA CHU KANG
431,760117,1.43555874650871,103.827699051305,0,0,0,YISHUN
432,321117,1.3282335842715,103.861138402914,0,0,0,KALLANG / WHAMPOA
433,541117,1.38317691810934,103.902596601727,0,0,0,SENGKANG
434,322117,1.32816494843873,103.860801944702,1,0,0,KALLANG / WHAMPOA
435,542117,1.38358691172228,103.902524354383,0,0,0,SENGKANG
436,543117,1.38335262478272,103.903221409585,0,0,0,SENGKANG
437,560118,1.37329593649654,103.835475719134,1,0,0,ANG MO KIO
438,470118,1.33110238852805,103.90914661438,0,0,0,BEDOK
439,460118,1.33043385999052,103.937481669683,0,0,0,BEDOK
440,570118,1.34660370387638,103.849915297835,1,0,0,BISHAN
441,650118,1.35000951618749,103.746499580095,0,0,0,BUKIT BATOK
442,120118,1.32491798651946,103.771891149087,0,0,0,CLEMENTI
443,820118,1.39620706577543,103.906147061259,0,0,0,PUNGGOL
444,530118,1.35345957179709,103.887488043611,0,0,0,HOUGANG
445,310118,1.33956301707324,103.844893597061,0,0,0,TOA PAYOH
446,510118,1.36714920047941,103.954805267521,0,1,1,PASIR RIS
447,670118,1.37680420349222,103.768463736662,0,0,0,BUKIT PANJANG
448,350118,1.33548147418923,103.862653751675,0,0,1,TOA PAYOH
449,550118,1.36759548630876,103.870917753447,0,0,0,SERANGOON
450,680118,1.37987102781951,103.750647321595,0,0,0,CHOA CHU KANG
451,760118,1.43598707842969,103.828641482509,0,0,0,YISHUN
452,161118,1.28142028197972,103.825645216312,1,0,0,BUKIT MERAH
453,162118,1.28178928032033,103.825989640948,1,0,0,BUKIT MERAH
454,163118,1.2821693708226,103.826333715085,1,0,0,BUKIT MERAH
455,164118,1.2826810505173,103.826583442179,1,0,0,BUKIT MERAH
456,380119,1.31920342964443,103.886335477819,0,0,0,GEYLANG
457,560119,1.36956344301912,103.844698910817,1,0,0,ANG MO KIO
458,470119,1.33106966840838,103.909465489436,0,0,0,BEDOK
459,460119,1.33018552011132,103.938716613648,0,0,0,BEDOK
460,152119,1.28342247684697,103.821068227228,1,0,0,BUKIT MERAH
461,610119,1.33529905914454,103.724712974749,0,0,0,JURONG WEST
462,530119,1.35400776886424,103.887748411693,1,0,0,HOUGANG
463,310119,1.33910923815144,103.844687382414,0,0,0,TOA PAYOH
464,730119,1.43882853194834,103.780322976407,0,1,1,WOODLANDS
465,320119,1.3197152535396,103.856870419005,0,0,1,KALLANG / WHAMPOA
466,510119,1.36752490300235,103.954781393933,0,1,1,PASIR RIS
467,670119,1.37653754453637,103.769042225686,0,0,0,BUKIT PANJANG
468,350119,1.33456149665389,103.862943044844,0,0,0,TOA PAYOH
469,550119,1.36748142862257,103.871491752337,0,0,0,SERANGOON
470,520119,1.34375761453109,103.951897830861,0,0,0,TAMPINES
471,541119,1.38417530549894,103.903383602884,0,0,0,SENGKANG
472,752119,1.44637013931729,103.831574876885,0,0,0,SEMBAWANG
473,542119,1.38436210947006,103.902965031077,0,0,0,SENGKANG
474,163119,1.28148915140735,103.827671951512,1,0,0,BUKIT MERAH
475,543119,1.3849637388638,103.903254581819,0,0,0,SENGKANG
476,164119,1.2819459836123,103.827911093868,1,0,0,BUKIT MERAH
477,544119,1.38530593043746,103.903609872053,0,0,0,SENGKANG
478,430012,1.31561468089698,103.896129520656,0,0,0,GEYLANG
479,272012,1.30935284651406,103.794873297267,1,0,0,QUEENSTOWN
480,150012,1.28753116542451,103.807020232395,0,0,0,BUKIT MERAH
481,360012,1.33585385483747,103.87893270615,0,0,0,TOA PAYOH
482,730012,1.44051412860781,103.778621611934,0,1,1,WOODLANDS
483,440012,1.30460708550376,103.915739855584,0,0,0,MARINE PARADE
484,190012,1.30431042727382,103.862781478293,0,0,0,KALLANG / WHAMPOA
485,391012,1.30847854465222,103.882287785645,1,0,0,GEYLANG
486,320012,1.32293079450577,103.862889951139,0,0,0,KALLANG / WHAMPOA
487,162012,1.28780753147299,103.832780576669,1,0,0,BUKIT MERAH
488,680012,1.37946433280774,103.755671539991,0,0,0,CHOA CHU KANG
489,590012,1.33840274340359,103.772685810097,1,0,0,BUKIT TIMAH
490,731012,1.44131726915198,103.778405129794,0,1,1,WOODLANDS
491,732012,1.44108596725738,103.778120234676,0,1,1,WOODLANDS
492,733012,1.44108587711762,103.777781234398,0,1,1,WOODLANDS
493,560120,1.37004739686133,103.844594754874,0,0,0,ANG MO KIO
494,460120,1.32997311186222,103.9375717024,0,0,0,BEDOK
495,152120,1.28278582322014,103.822606052306,1,0,0,BUKIT MERAH
496,650120,1.3510594273469,103.747712277505,1,0,0,BUKIT BATOK
497,530120,1.35441882555226,103.887461889803,0,0,0,HOUGANG
498,610120,1.33540764836183,103.724260953568,0,0,0,JURONG WEST
499,160120,1.28295503980413,103.827983319539,1,0,0,BUKIT MERAH
500,310120,1.33913568992412,103.845562921008,0,0,0,TOA PAYOH
501,730120,1.43918122951508,103.780841083163,0,1,1,WOODLANDS
502,320120,1.31947022376391,103.857035801904,0,0,1,KALLANG / WHAMPOA
503,510120,1.36731380774802,103.954362847168,0,1,1,PASIR RIS
504,381120,1.32259415243858,103.884296105282,0,0,0,GEYLANG
505,670120,1.37705460161227,103.769444069298,0,0,0,BUKIT PANJANG
506,350120,1.33545353246777,103.863387980398,0,0,0,TOA PAYOH
507,550120,1.36726629285153,103.871070695868,1,0,0,SERANGOON
508,520120,1.34488867578581,103.953241348812,0,0,0,TAMPINES
509,680120,1.37884184875046,103.750340641074,0,1,0,CHOA CHU KANG
510,760120,1.43482138833722,103.829347800986,0,0,0,YISHUN
511,751120,1.446140802959,103.832236151361,0,0,0,SEMBAWANG
512,161120,1.28324650251872,103.827854744997,1,0,0,BUKIT MERAH
513,541120,1.38593215506966,103.903984341638,0,0,0,SENGKANG
514,822120,1.3948377810528,103.907584681234,0,0,0,PUNGGOL
515,543120,1.38526244576938,103.904005046452,0,0,0,SENGKANG
516,754120,1.44676707236829,103.83229420147,0,0,0,SEMBAWANG
517,560121,1.36970563478325,103.843515981311,0,0,0,ANG MO KIO
518,470121,1.33130517787872,103.909992224709,0,0,0,BEDOK
519,460121,1.32964201790706,103.938821071117,0,0,0,BEDOK
520,570121,1.34718667789037,103.851049225201,1,0,0,BISHAN
521,650121,1.35162557081969,103.748011382648,0,0,0,BUKIT BATOK
522,530121,1.3538605933002,103.886936534381,0,0,0,HOUGANG
523,160121,1.28270270194687,103.828491163221,1,0,0,BUKIT MERAH
524,310121,1.3391626233715,103.846243540344,1,0,0,TOA PAYOH
525,730121,1.43916567473693,103.779976701121,0,1,0,WOODLANDS
526,381121,1.32192501630432,103.882860355973,0,0,0,GEYLANG
527,670121,1.37720047788648,103.769852814329,0,0,0,BUKIT PANJANG
528,350121,1.33576029177039,103.865596996588,0,0,0,TOA PAYOH
529,540121,1.38700727244301,103.904788709879,0,0,0,SENGKANG
530,550121,1.36693542180082,103.8712847222,1,0,0,SERANGOON
531,680121,1.37830357075531,103.750108106647,0,0,0,CHOA CHU KANG
532,161121,1.28265068056025,103.828178493453,1,0,0,BUKIT MERAH
533,541121,1.38669088303388,103.905111879708,0,0,1,SENGKANG
534,752121,1.44788626704481,103.834033767478,0,0,0,SEMBAWANG
535,822121,1.39308870276065,103.909041773266,0,0,0,PUNGGOL
536,542121,1.38635282133169,103.904834771688,0,0,0,SENGKANG
537,753121,1.44744539468374,103.834503117404,0,0,0,SEMBAWANG
538,560122,1.37018860668947,103.843413231524,0,0,0,ANG MO KIO
539,460122,1.32861719819893,103.937787149387,0,0,0,BEDOK
540,570122,1.34681988418358,103.850614135416,1,0,0,BISHAN
541,380122,1.3176795026583,103.884971542991,1,0,0,GEYLANG
542,530122,1.35374408051544,103.886159336002,0,0,0,HOUGANG
543,160122,1.28339187402842,103.82889400724,1,0,0,BUKIT MERAH
544,310122,1.33980523961553,103.846281196306,1,0,0,TOA PAYOH
545,730122,1.43916619717314,103.779658603032,0,1,0,WOODLANDS
546,320122,1.3188425968422,103.856837677166,0,0,1,KALLANG / WHAMPOA
547,381122,1.32260037517198,103.882463203575,1,0,0,GEYLANG
548,510122,1.36652833508957,103.954404987572,0,1,1,PASIR RIS
549,670122,1.37764375094845,103.769975127983,0,0,0,BUKIT PANJANG
550,350122,1.3349317199816,103.866124988651,0,0,0,TOA PAYOH
551,540122,1.38655148699146,103.9067414866,0,0,0,SENGKANG
552,680122,1.37851898360363,103.749630691351,0,0,0,CHOA CHU KANG
553,760122,1.43499758920055,103.831124796378,0,0,0,YISHUN
554,610122,1.33598546940987,103.72386599203,0,0,0,JURONG WEST
555,821122,1.39350981217359,103.909106562659,0,0,0,PUNGGOL
556,541122,1.38661451456829,103.906024040147,0,0,0,SENGKANG
557,822122,1.39415009117251,103.909595974135,0,0,0,PUNGGOL
558,545122,1.38795724986826,103.905852165491,0,0,0,SENGKANG
559,470123,1.33231954024354,103.910394882793,0,1,0,BEDOK
560,460123,1.32919868667839,103.937343347878,0,0,0,BEDOK
561,570123,1.34648720621029,103.850461077477,1,0,0,BISHAN
562,650123,1.35141970002657,103.747499423763,0,0,0,BUKIT BATOK
563,380123,1.31817735130958,103.885425829984,1,0,0,GEYLANG
564,310123,1.33864901784911,103.845703844955,1,0,0,TOA PAYOH
565,320123,1.31844233518161,103.856349883909,0,0,1,KALLANG / WHAMPOA
566,510123,1.36623151890844,103.954045012938,0,1,1,PASIR RIS
567,670123,1.37756663543382,103.770660551039,0,0,0,BUKIT PANJANG
568,350123,1.33521063790069,103.865776268967,0,0,0,TOA PAYOH
569,540123,1.38645543463935,103.903157870017,0,0,0,SENGKANG
570,520123,1.34530661835845,103.953187956159,0,0,0,TAMPINES
571,680123,1.37919636089776,103.7494576863,0,0,0,CHOA CHU KANG
572,541123,1.38604163686578,103.902900571161,0,0,0,SENGKANG
573,542123,1.38617778526651,103.902618689082,0,0,0,SENGKANG
574,543123,1.38640852201004,103.902222112406,0,0,1,SENGKANG
575,544123,1.38684496487943,103.902192105408,0,0,0,SENGKANG
576,460124,1.32925881944574,103.939046430321,0,0,0,BEDOK
577,470124,1.33262542332889,103.910160875435,0,0,0,BEDOK
578,150124,1.28582331821306,103.803532208512,0,0,0,BUKIT MERAH
579,380124,1.31838863767065,103.8866756731,0,0,0,GEYLANG
580,530124,1.35289261537459,103.886655349716,0,0,0,HOUGANG
581,310124,1.33864876713615,103.844627302235,1,0,0,TOA PAYOH
582,730124,1.43882868042269,103.779387669726,0,1,0,WOODLANDS
583,320124,1.31834857200372,103.8560612412,0,0,1,KALLANG / WHAMPOA
584,381124,1.32308876681681,103.883739097439,0,0,0,GEYLANG
585,510124,1.36582030229146,103.954308255767,0,1,1,PASIR RIS
586,670124,1.37699935766576,103.771170930202,0,0,0,BUKIT PANJANG
587,550124,1.36618689571987,103.871419458199,0,0,0,SERANGOON
588,520124,1.34630712931251,103.953375789945,0,0,1,TAMPINES
589,760124,1.43459030044018,103.831139296919,0,1,0,YISHUN
590,151124,1.28488704625843,103.82278181902,0,0,0,BUKIT MERAH
591,152124,1.28528220578981,103.823094986645,0,0,0,BUKIT MERAH
592,542124,1.38829484016053,103.903158523662,0,0,0,SENGKANG
593,543124,1.38809640740115,103.902720783456,0,0,0,SENGKANG
594,380125,1.32327006239711,103.881752246858,1,0,0,GEYLANG
595,460125,1.32884321524242,103.939123687022,0,0,0,BEDOK
596,470125,1.33295993404917,103.909904762523,0,0,0,BEDOK
597,650125,1.35153484935942,103.747158496291,0,0,0,BUKIT BATOK
598,151125,1.28506119216141,103.823812011597,1,0,0,BUKIT MERAH
599,381125,1.31744387800501,103.886373732265,0,0,0,GEYLANG
600,530125,1.35240984227777,103.886491570367,0,0,0,HOUGANG
601,160125,1.28363467623261,103.828128050891,1,0,0,BUKIT MERAH
602,730125,1.43848292251437,103.779524807409,0,1,1,WOODLANDS
603,510125,1.36618432371868,103.954324674252,0,1,1,PASIR RIS
604,670125,1.37720623303834,103.770506986516,0,0,0,BUKIT PANJANG
605,350125,1.33541493957748,103.865168758339,0,0,0,TOA PAYOH
606,540125,1.38897036410307,103.903044791469,0,0,0,SENGKANG
607,550125,1.36645063324257,103.872110832451,0,0,0,SERANGOON
608,521125,1.34631420347479,103.950125275001,0,1,0,TAMPINES
609,760125,1.4339506942268,103.830439843368,0,0,0,YISHUN
610,560126,1.37164990020956,103.843644176374,1,0,0,ANG MO KIO
611,460126,1.3281683000397,103.938917890645,0,0,0,BEDOK
612,151126,1.28442540460774,103.823909174073,1,0,0,BUKIT MERAH
613,650126,1.35192324053157,103.746721991089,0,0,0,BUKIT BATOK
614,381126,1.31755699491525,103.887130250228,1,0,0,GEYLANG
615,530126,1.35223030818128,103.885711060613,0,0,0,HOUGANG
616,310126,1.33781465652998,103.84513085219,0,0,0,TOA PAYOH
617,730126,1.4381547085134,103.779841066241,0,1,0,WOODLANDS
618,510126,1.36548783115926,103.955273377381,0,1,1,PASIR RIS
619,670126,1.37636193636024,103.769918847342,0,0,0,BUKIT PANJANG
620,350126,1.33497246267555,103.865234309552,0,0,0,TOA PAYOH
621,550126,1.36605821730761,103.871874850688,1,0,0,SERANGOON
622,520126,1.34704714167601,103.954253519287,0,0,0,TAMPINES
623,521126,1.34578613288722,103.950321611291,0,1,0,TAMPINES
624,760126,1.43350905989816,103.830011887888,0,0,0,YISHUN
625,821126,1.39410054969153,103.911356165393,0,0,0,PUNGGOL
626,161126,1.28285654819351,103.829496414106,1,0,0,BUKIT MERAH
627,560127,1.37122322102767,103.843593321222,0,0,0,ANG MO KIO
628,460127,1.32797407432231,103.937944117759,0,0,0,BEDOK
629,570127,1.34607589409488,103.851694780512,1,0,0,BISHAN
630,650127,1.35185612872026,103.746076774467,0,0,0,BUKIT BATOK
631,150127,1.28532858968794,103.803396774073,0,0,0,BUKIT MERAH
632,380127,1.31772915006821,103.887759947867,0,0,0,GEYLANG
633,730127,1.43811941766036,103.779464277078,0,1,0,WOODLANDS
634,510127,1.36589316333354,103.955221658333,0,1,1,PASIR RIS
635,540127,1.39059360318199,103.902213493166,0,0,1,SENGKANG
636,550127,1.36562823499679,103.87183133243,0,0,0,SERANGOON
637,520127,1.34658424384582,103.954316430613,0,0,0,TAMPINES
638,521127,1.34543163487949,103.95064762788,0,1,0,TAMPINES
639,760127,1.43420896190542,103.830974669529,0,1,1,YISHUN
640,161127,1.28196243466081,103.829559141133,1,0,0,BUKIT MERAH
641,163127,1.28152280420004,103.830035757166,1,0,0,BUKIT MERAH
642,164127,1.28111980555052,103.829943174928,1,0,0,BUKIT MERAH
643,560128,1.37083202800001,103.843546990613,1,0,0,ANG MO KIO
644,470128,1.33334609718403,103.911344064946,0,1,0,BEDOK
645,570128,1.34608831988483,103.850466820468,1,0,0,BISHAN
646,650128,1.35168272447315,103.745604599322,0,0,0,BUKIT BATOK
647,380128,1.31830919498771,103.887754005604,1,0,0,GEYLANG
648,160128,1.28152464770049,103.829054629386,1,0,0,BUKIT MERAH
649,530128,1.35172355247142,103.886487164914,1,0,0,HOUGANG
650,310128,1.33781616112252,103.844214270088,1,0,0,TOA PAYOH
651,730128,1.43745488294257,103.778927259843,0,1,0,WOODLANDS
652,670128,1.37599511163058,103.769766187776,0,0,0,BUKIT PANJANG
653,540128,1.39049049629367,103.902688503849,0,0,0,SENGKANG
654,520128,1.34690072088086,103.954855759578,0,0,0,TAMPINES
655,760128,1.43387793728634,103.831302218611,0,0,0,YISHUN
656,821128,1.39354226277371,103.912428475975,0,0,0,PUNGGOL
657,752128,1.44514889153347,103.833925659353,0,0,0,SEMBAWANG
658,822128,1.39298792643348,103.912883071032,0,0,0,PUNGGOL
659,753128,1.44466202296921,103.833900949952,0,0,0,SEMBAWANG
660,824128,1.39296771940163,103.911961953324,0,0,0,PUNGGOL
661,560129,1.36989498895756,103.842059049722,1,0,0,ANG MO KIO
662,460129,1.32755443192195,103.938030484223,0,0,0,BEDOK
663,470129,1.33401866685175,103.912238854136,0,0,0,BEDOK
664,570129,1.3456922669362,103.850399346338,1,0,0,BISHAN
665,530129,1.35151849772357,103.887577515817,0,0,0,HOUGANG
666,730129,1.43781136682326,103.778702019627,0,1,1,WOODLANDS
667,510129,1.36651869673449,103.955623402655,0,1,1,PASIR RIS
668,670129,1.37572423433689,103.7703219758,0,0,0,BUKIT PANJANG
669,350129,1.33476150529936,103.865542602944,0,0,0,TOA PAYOH
670,540129,1.38986875434293,103.902651026007,0,0,0,SENGKANG
671,520129,1.34624579448909,103.954276624128,0,0,0,TAMPINES
672,760129,1.43371166670509,103.831815032172,0,0,0,YISHUN
673,751129,1.44525782010492,103.832559693596,0,0,0,SEMBAWANG
674,752129,1.44487017343162,103.832974164005,0,0,0,SEMBAWANG
675,753129,1.44420165808041,103.833186562603,0,0,0,SEMBAWANG
676,130013,1.30537011229366,103.786079519406,1,0,0,QUEENSTOWN
677,400013,1.32268661939564,103.903500926144,0,0,0,GEYLANG
678,210013,1.311600762123,103.851400079336,0,0,0,KALLANG / WHAMPOA
679,271013,1.30936039548607,103.793205067682,1,0,0,QUEENSTOWN
680,150013,1.28771895880048,103.807280589371,1,0,0,BUKIT MERAH
681,310013,1.33628332874341,103.859026987388,0,0,0,TOA PAYOH
682,440013,1.30404168480361,103.915575511946,0,0,0,MARINE PARADE
683,730013,1.44109627463339,103.779276133737,0,1,1,WOODLANDS
684,320013,1.32323455697139,103.862732454087,0,0,1,KALLANG / WHAMPOA
685,680013,1.37894634652916,103.755847939018,0,0,0,CHOA CHU KANG
686,590013,1.33874587958197,103.772438575927,1,0,0,BUKIT TIMAH
687,470130,1.33343622625478,103.912338037315,0,0,0,BEDOK
688,460130,1.32716150771949,103.936824833587,0,0,0,BEDOK
689,570130,1.34590888814549,103.851015987254,1,0,0,BISHAN
690,150130,1.28458712798457,103.824360319186,1,0,0,BUKIT MERAH
691,650130,1.35106126001126,103.745857351625,0,0,0,BUKIT BATOK
692,670130,1.37401129101616,103.771281823916,0,0,0,BUKIT PANJANG
693,140130,1.29272126693676,103.814835714007,1,0,0,QUEENSTOWN
694,820130,1.39317299390016,103.910055332313,0,0,0,PUNGGOL
695,380130,1.31685877572509,103.887761159389,1,0,0,GEYLANG
696,160130,1.28040157426854,103.829278570017,1,0,0,BUKIT MERAH
697,530130,1.35128004840606,103.886489897616,0,0,0,HOUGANG
698,730130,1.43812644143688,103.778700479218,0,1,0,WOODLANDS
699,510130,1.36536519979037,103.956938360686,0,1,1,PASIR RIS
700,350130,1.33444943120736,103.865563728361,0,0,0,TOA PAYOH
701,540130,1.38944503867735,103.902653243628,0,0,0,SENGKANG
702,520130,1.3462129331016,103.954814919344,0,0,0,TAMPINES
703,760130,1.43352498091281,103.831330838156,0,1,0,YISHUN
704,751130,1.44476382182316,103.831865540071,0,0,0,SEMBAWANG
705,311130,1.33739384161997,103.843183616479,1,0,0,TOA PAYOH
706,752130,1.44438611303635,103.832077558585,0,0,0,SEMBAWANG
707,312130,1.33737735210716,103.842656049195,1,0,0,TOA PAYOH
708,560131,1.37101536386003,103.841800323712,1,0,0,ANG MO KIO
709,460131,1.3269699402053,103.93585007622,0,0,0,BEDOK
710,470131,1.3331220560709,103.911711197755,0,0,0,BEDOK
711,570131,1.34557574781189,103.850945135272,1,0,0,BISHAN
712,650131,1.35073333041497,103.746261338468,0,0,0,BUKIT BATOK
713,670131,1.37457987035667,103.770871763692,0,0,0,BUKIT PANJANG
714,680131,1.38149344880731,103.750955861582,0,0,0,CHOA CHU KANG
715,140131,1.29248316675519,103.815236243631,1,0,0,QUEENSTOWN
716,530131,1.35138924569174,103.887042425781,0,0,0,HOUGANG
717,730131,1.43847983955609,103.778613439344,0,1,0,WOODLANDS
718,510131,1.36591990037955,103.956348545314,0,1,1,PASIR RIS
719,350131,1.33438327081307,103.865312115136,0,0,0,TOA PAYOH
720,760131,1.43316260592868,103.831684787748,0,0,0,YISHUN
721,311131,1.33843987383953,103.843390114067,0,0,0,TOA PAYOH
722,162131,1.28091756873327,103.828370313694,1,0,0,BUKIT MERAH
723,312131,1.33830690836287,103.842842807207,0,0,0,TOA PAYOH
724,163131,1.28031242686461,103.828822266209,1,0,0,BUKIT MERAH
725,560132,1.37144743640862,103.841783557978,0,0,0,ANG MO KIO
726,470132,1.3327954519622,103.911813210599,0,0,0,BEDOK
727,460132,1.32775288998395,103.936709340476,0,0,0,BEDOK
728,570132,1.34566334804942,103.851578599165,1,0,0,BISHAN
729,650132,1.3506524380389,103.745625196086,0,0,0,BUKIT BATOK
730,670132,1.37427380230521,103.770688640795,0,0,0,BUKIT PANJANG
731,680132,1.38106199176972,103.750795989119,0,0,0,CHOA CHU KANG
732,820132,1.3930694988303,103.910698497279,0,0,0,PUNGGOL
733,380132,1.3163505230505,103.885938847008,1,0,0,GEYLANG
734,160132,1.27873808127932,103.828304288385,0,0,0,BUKIT MERAH
735,530132,1.35085299679097,103.88632991316,0,0,0,HOUGANG
736,730132,1.43828189832914,103.778025758394,0,1,0,WOODLANDS
737,510132,1.36623282835828,103.956086878047,0,1,1,PASIR RIS
738,350132,1.33417548310927,103.865610687284,0,0,0,TOA PAYOH
